mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
103.7538814,117.7750087,90.49777673,32.18987192,23.52778672,28.06451445,208.9359487,0.843521689,0.125959303,12.11611627
125.9474556,128.6921966,99.67624483,33.43170459,28.47922434,33.20092094,353.1448779,0.789290772,0.126988267,12.71695565
121.0632575,125.7968294,115.5245327,37.64349281,31.91686741,43.76704546,174.9064511,0.925490406,0.206389344,12.04385743
116.4481061,123.2304325,86.07929808,31.83865114,26.89593408,41.10792405,161.9199384,0.89470127,0.246729347,11.77252663
128.4425188,124.1828063,84.44856875,38.45097539,30.41304758,40.58277627,68.86344681,0.967775018,0.229549515,11.6498261
107.058956,123.9116122,81.2249858,32.68095533,25.88107485,31.76135276,179.4254223,0.882569368,0.142039718,12.19718297
117.6460601,126.0620012,104.7366941,38.10709646,22.19620397,46.39119103,177.5613553,0.89318318,0.220463031,11.54816348
120.6224365,118.0702922,102.0924174,38.46705497,38.79589073,44.22175566,160.8382745,0.944870473,0.205575374,12.3792356
104.4041798,105.7842565,70.97657713,44.51680102,38.58422106,55.04798119,206.0946945,0.937887085,0.251925779,12.20367293
117.7462896,131.1166206,106.9478789,47.33563519,34.45268887,55.79137401,180.5778927,0.943157134,0.237870958,12.15349558
113.5819527,111.7020011,98.72594159,30.62792192,23.7505964,40.53205538,218.1668826,0.840085826,0.204323089,11.90104413
128.3928447,129.5991252,114.2611965,40.12705366,35.1726778,42.61142726,497.1904904,0.813849595,0.12677389,12.98530453
110.9170939,120.1444499,74.5080363,52.22963134,48.84241903,49.28743076,294.216522,0.939188585,0.115663043,13.14956869
116.8302002,126.0634054,96.45576986,35.68784144,30.37353643,34.02681433,323.0219459,0.833435954,0.110554416,12.77376524
122.1506348,122.9790243,101.3449097,36.5334806,28.3457764,43.43277471,696.7464741,0.638360587,0.071831529,13.24871214
133.8770499,124.2119911,120.9706135,23.92544369,19.96750387,28.46796439,121.1609308,0.865303682,0.289492511,10.68143325
130.5306905,134.9906514,99.42069499,43.84192554,36.20933934,55.094168,178.5211889,0.943143517,0.185619452,12.30299574
102.9765768,117.1668731,93.55384432,31.8101922,20.92907234,28.17804528,32.09312189,0.972694541,0.312017804,10.57511702
120.63245,132.8486713,95.22962587,56.24261491,47.5879658,62.45448895,488.2833325,0.906639721,0.128451137,13.55261307
90.89851888,106.2174377,85.9758606,32.55859033,26.23502008,29.89339133,198.8223908,0.872413306,0.175944315,12.12299034
124.0287679,114.6982422,99.85309855,40.5892988,40.75561543,54.05394279,579.2455331,0.829388122,0.163525595,13.06477636
113.7361008,112.1162411,88.36266887,29.32415088,24.90752339,35.7303329,100.3660567,0.920811689,0.227354519,11.53150369
109.6682805,123.5249084,90.28103569,34.23274563,26.05979367,28.84071198,355.2673234,0.774430014,0.085465336,12.77555994
118.5452576,119.3408305,104.0397441,31.84978013,26.35232712,32.0352109,201.2438435,0.866481528,0.220283326,11.98784251
116.9077962,112.9881795,76.9449056,43.65059301,41.05307148,41.57323072,880.3403675,0.738310592,0.080036358,13.79040896
117.4521252,117.4037505,98.22307478,36.65992674,31.38749091,40.87490666,480.5445502,0.777812405,0.097701954,13.12023101
130.8337054,114.3785066,100.8326496,27.81062026,28.90345574,45.07248109,377.4590196,0.778947037,0.208135064,12.08201091
114.9497526,123.4275146,107.8153386,34.52317441,28.68384381,37.65663698,208.456204,0.886350351,0.1628546,12.3598744
124.825322,134.8536498,110.5481721,37.23570899,31.58054181,47.63197571,259.5732405,0.887148439,0.198790669,12.16856498
129.0423164,116.6061211,115.4799755,17.88016521,16.66642678,25.65028892,147.8829324,0.743637239,0.254183436,10.7430741
117.3227126,125.4297761,96.6826192,39.91407366,29.16512016,41.64197601,229.6798414,0.893960588,0.170469572,12.44137677
126.2691956,136.4692586,121.1566366,42.71039033,38.56221472,46.48159328,136.0283417,0.95636517,0.227258838,12.18692236
122.5860291,124.9763082,102.753245,35.83856151,27.23687369,47.6745885,315.8356135,0.836296514,0.197992101,12.09106957
112.9656716,121.0777392,96.21623425,33.60885175,25.56519043,32.98661764,193.2820529,0.871180038,0.136859901,12.27244369
101.1932213,119.1338226,92.17503946,42.03538466,36.3601792,39.16419948,257.8701839,0.907995767,0.132831655,12.75454687
118.2984455,133.4952328,111.8188138,35.20512415,25.51039878,31.30137486,182.6529449,0.88500952,0.154204652,12.10432692
117.280743,125.7262269,88.70107547,47.34802767,38.36728143,46.95751287,350.5815254,0.896751868,0.113518731,13.18820128
108.7297722,119.2848645,93.48993788,45.8050568,36.24158903,45.15495756,442.0593444,0.857536863,0.103970129,13.28298646
114.2235292,119.6876964,108.1944942,34.46088572,25.78467193,37.88515893,150.1015741,0.907834238,0.283949711,11.52859072
125.0813055,110.2707708,104.663035,30.22083918,31.55419825,41.60123687,293.0227617,0.851906197,0.184466041,12.22457905
110.0818049,116.7040135,94.19235347,32.52616259,27.90321842,41.2367278,275.9416877,0.840769122,0.151373915,12.47765224
107.4501468,128.6527524,99.42047595,29.23221498,24.09841502,28.0534483,205.1505695,0.839125484,0.158175299,12.04297851
126.1969299,119.7760213,115.7146301,36.17686597,36.60239633,44.91943715,247.2313634,0.908647967,0.283520657,12.02873606
107.4554102,117.6990616,83.19757627,39.38936086,26.05262442,37.5537772,273.9251765,0.848557042,0.124216969,12.48350731
116.6672751,121.3036434,83.32988464,30.50692067,23.93424803,30.1500776,363.0664983,0.703539963,0.095870236,12.52123438
124.4084418,122.4268032,118.4515114,34.57601521,25.48979131,37.55957852,227.1261159,0.863474803,0.125007872,12.48910069
100.3136698,120.9195557,95.49473063,35.60071829,30.50928491,34.74897765,222.0945133,0.88690063,0.153986661,12.50278363
99.10051227,118.8191716,93.93252841,33.58341606,25.21101876,31.22530135,122.0984721,0.919401033,0.166193571,11.84632911
121.132019,132.3282471,107.0959371,43.05540182,29.42622489,50.33840703,238.3383215,0.902125072,0.177476388,12.28143497
114.0950032,126.2491758,108.1013819,40.74519978,30.98406562,42.56098852,191.1093149,0.920490038,0.196627653,12.05875275
122.1890361,118.5623067,94.44462077,46.9654178,41.71094315,45.35246403,713.7221942,0.803493731,0.099364173,13.56396306
114.8232832,120.9403993,89.20254656,36.80182109,28.2526532,43.23709402,119.5779256,0.941763259,0.163357537,11.96967324
119.6264051,126.2815884,95.73399247,36.71079839,32.06451079,40.07925745,250.5326658,0.883121254,0.181273147,12.54457326
127.8066229,133.4472656,108.5174809,47.72427422,40.7305088,53.46871669,275.003286,0.924984335,0.153083534,12.41634272
112.3164876,118.8951619,108.6703593,22.59554624,19.81831219,31.63039653,111.483287,0.854611762,0.273016209,10.93623943
114.0779503,144.3508374,117.5841379,32.71024548,29.31292492,34.85438706,40.81539333,0.978465602,0.24164757,11.27955138
114.9589063,120.8132292,94.00916667,37.63360268,28.10147696,40.98058063,276.5018334,0.855909469,0.169573748,12.47293225
130.5695292,129.1832784,110.5594279,39.98057985,29.93865848,53.66008434,403.6365245,0.831358261,0.14972205,12.49901808
120.733375,127.3830104,98.42067708,38.57609707,29.85745128,52.8060494,365.8108996,0.840779127,0.131056204,12.54762631
114.5395637,122.4946937,84.87567409,30.09693486,21.78556836,42.2380099,226.3239166,0.809940024,0.144676547,12.11784609
126.267898,122.2952869,117.2453637,32.90670981,29.42757614,41.15362175,196.7446386,0.89785813,0.169176193,12.05179305
112.2506612,124.3413798,97.79160563,43.3983234,40.43328771,42.45094644,325.0961454,0.899452486,0.191581867,12.7892555
117.3844401,128.643748,112.5254313,28.80742913,23.84201028,35.68408022,189.0802991,0.846984628,0.164921562,11.928216
105.3684896,118.7357686,88.21526082,44.56044728,31.95690903,49.80164716,176.382242,0.934817028,0.185764883,12.31911129
119.753061,124.3800141,103.5730781,37.7851762,35.25519022,35.76586586,126.5348794,0.948295248,0.265710852,11.88924262
123.1942742,132.1650752,123.2954197,31.96140798,28.19391596,30.47795247,218.832765,0.862874065,0.146220155,12.31669188
92.82351763,103.8195847,77.39626068,33.42085461,27.33028931,36.82934287,142.3651593,0.918335466,0.174338617,11.9595692
108.9505702,117.929669,91.3829606,49.44535265,44.32290364,51.64513074,344.2459066,0.918341139,0.129308552,13.21320941
122.4592309,118.1262515,104.9035479,29.35763351,25.57983767,36.96400314,187.3586283,0.867892729,0.308531479,11.48227034
113.2227374,117.3842431,75.70819805,55.01455416,47.83696475,48.54195699,479.8631248,0.900663984,0.118712217,13.38691614
102.4994248,111.6410731,83.52977178,39.6045565,32.12619601,37.86135273,208.6276933,0.910988873,0.16530672,12.5532579
135.5108033,119.4832071,108.3307134,21.05208736,21.34024699,39.24418751,241.7041485,0.746567663,0.236796331,11.48897986
106.9369391,116.2001302,102.0001603,32.37793104,27.91994734,33.47506337,186.6822285,0.883844616,0.194438459,12.07570137
108.9662768,117.3519858,90.84695482,33.10337615,26.97235464,34.36777211,201.899913,0.870095328,0.145652959,12.3037114
119.8116739,118.6740228,105.3050769,41.41322968,41.53533499,40.70930546,549.8613749,0.835372003,0.100689464,13.25589548
139.4232788,149.1788228,122.3393351,55.97128135,41.58368276,59.00452819,330.6915382,0.926264204,0.162226465,12.79693782
118.1697795,122.7732035,108.4932149,33.39451189,29.36074749,40.00128699,287.5045575,0.842302501,0.112619616,12.63917327
110.6486213,119.8452941,103.6835018,30.23968358,24.14381048,25.72089453,179.2105875,0.85308074,0.219767068,11.59344453
121.1693827,124.2565002,103.4500936,34.56620953,26.93957037,46.71326494,220.043849,0.880712527,0.198197299,12.05356793
108.4670096,117.2445596,93.65509617,34.78037391,21.01664844,30.15382411,130.0059467,0.889512847,0.227462997,11.46416719
109.467265,115.6124546,111.0891781,36.83218801,22.97184855,38.2401181,174.8884717,0.88871282,0.134892522,12.09597024
126.8036933,129.9896668,105.3547329,31.80621904,24.2708037,36.26388592,276.2859166,0.793056504,0.147693348,12.33138849
99.8240709,110.2352621,80.30710751,34.60821237,24.03942908,35.425731,282.5547812,0.810666405,0.123147006,12.33510539
119.585427,121.5019234,106.7292458,44.03499599,42.55232867,40.32922103,326.4434508,0.906060507,0.220271074,12.34741898
105.7750598,126.8024676,96.10211749,29.4054471,21.44559962,25.76322114,155.7106781,0.860011811,0.149705868,11.79380315
109.6751698,118.440961,91.45373646,33.7590455,26.18240919,38.12750187,236.150728,0.851478387,0.16711647,12.30333703
100.4134873,100.4789989,90.62616628,38.41612745,29.63425531,40.49040265,118.3848345,0.944392834,0.172806733,12.1300387
106.4139235,118.7757783,87.04477557,32.58189578,25.17092307,26.74382631,123.1830248,0.912145308,0.155472257,11.97265146
106.9035023,121.4880139,87.48537755,32.84497285,23.56127782,25.71544123,167.5625563,0.868419717,0.141061109,11.93921689
105.9950003,122.6576773,95.16807726,34.37828898,23.03723335,34.71741708,125.9251499,0.911339288,0.201234683,11.7022304
118.9173584,133.7755839,119.2787781,35.17701797,27.49080734,36.26192404,135.6603805,0.923838876,0.212651715,11.88348679
106.9917175,121.4087952,85.45894775,35.96909733,30.29977797,43.13662221,148.6200565,0.920973236,0.189221954,12.10420872
114.2170308,121.9182638,95.94053141,31.17759983,24.22164806,32.91185206,144.580127,0.891085403,0.155242546,11.95604043
118.1511944,119.9659276,100.0035207,34.2923499,26.84709862,36.38639001,126.8318648,0.9215475,0.286613816,11.59486182
124.6841901,136.6399094,115.1145038,33.49686144,28.5663043,32.86751717,123.1701511,0.929135047,0.235653304,11.7002251
119.1188072,121.8047947,89.9807903,25.6927256,17.26239412,30.37819408,224.3585226,0.701360988,0.141470924,11.74524724
104.7914082,119.5700938,83.46657323,34.12301647,26.33225739,31.51019849,245.813641,0.844713697,0.139857043,12.37736539
106.6947225,115.0163981,90.95961507,31.79476066,26.59943273,27.96863864,262.0233675,0.822225168,0.113253721,12.48996297
112.304474,116.0459498,100.5665486,31.19233562,22.52899862,37.42582956,203.8037185,0.842229214,0.152904839,12.03344522
116.2762555,128.4224191,91.41839917,32.95826949,28.22237804,30.40142548,162.9803643,0.905822756,0.145004082,12.22589133
130.8492973,135.9228214,114.1650391,29.18993841,20.12089557,39.40851435,176.7573438,0.840346047,0.14940511,11.91084674
110.1233598,118.4976476,102.7173472,27.3745695,28.18000865,30.82293163,535.5578938,0.628888896,0.102935735,12.8786742
122.8879829,133.4944196,104.8706154,34.50959836,26.54780898,36.09480247,366.051123,0.774460195,0.144562919,12.65012697
90.82786184,107.0026234,68.99762336,25.12733735,18.08624035,20.72089992,30.87593386,0.960044086,0.252005273,10.51102149
118.240411,126.4676902,102.366814,31.9045627,24.68096632,36.70916684,178.648239,0.879634946,0.186385901,12.0674758
121.7330963,122.7178648,100.1042322,43.62089526,38.65394657,38.51214691,552.9876059,0.820576017,0.079981092,13.51745255
101.3942479,99.61185611,81.1305546,35.89370149,28.3061205,41.54095086,228.7497281,0.87847137,0.172917284,12.10647584
116.6833036,118.3074049,95.74220873,27.48948532,22.27820532,32.33326774,209.6846126,0.81469579,0.213839696,11.76942225
110.981022,125.0459194,91.16632578,32.36451946,25.53521091,36.55080993,208.3890855,0.866466799,0.163206605,12.23706789
95.91440591,106.7926575,84.02629207,30.53803483,22.3456677,36.83604083,121.4810208,0.902560272,0.277022328,11.34903388
111.1379903,125.9843547,95.62167358,30.79109719,23.16461713,35.8640864,110.046445,0.911887652,0.211901888,11.64235852
113.2276375,129.527216,107.6173897,29.99087561,23.7353193,29.93192978,78.09001187,0.93607232,0.251452787,11.17931782
130.2655806,128.5707046,113.823072,27.20561322,22.30395911,33.78299473,144.4289084,0.862633451,0.197534085,11.60066943
128.5668136,131.7942054,108.0432088,47.33616017,40.07774111,51.62818515,378.6743602,0.895644012,0.155468005,13.18435228
120.9555155,126.9098918,99.89207967,33.33660615,27.35056348,41.49409045,474.1148544,0.709795407,0.105614622,12.87169155
120.2460011,119.3215477,98.67540298,39.6661711,33.50920806,40.25144178,412.690354,0.834600352,0.124845821,13.06386741
111.348022,123.3053638,87.318946,38.11221793,26.48301385,47.16650381,274.2724582,0.855924406,0.142814995,12.52069308
128.3726177,127.848968,120.6263889,33.93664208,25.05898828,42.1327666,172.3630171,0.896101108,0.199141367,11.79342984
131.1054158,123.3084526,95.49754095,39.15881139,38.38807149,43.90469283,176.5962417,0.939421345,0.168407365,12.48458369
117.021926,131.0519001,94.63311676,32.85053536,22.86617377,34.57096417,224.3194627,0.835068059,0.138315613,12.23007845
125.5669491,122.4513404,79.92207468,31.70884678,25.98956803,33.7749694,278.172706,0.80176686,0.106040166,12.50659778
117.9617004,123.2802938,94.57299805,37.77102484,34.34049031,45.26974997,439.103203,0.821939167,0.109282642,13.03956024
140.5790609,140.0218404,119.4907023,55.1241223,47.91815797,64.72145278,454.7423116,0.913287331,0.156279676,13.11101762
91.75036227,110.0409211,74.7008096,34.75297522,25.27620565,28.40591256,217.9612848,0.861228471,0.110729803,12.26681012
101.4355639,104.0282609,83.39595788,35.31530662,27.28286839,42.20834663,252.6891056,0.86259823,0.140788604,12.37151506
107.7238826,123.8747426,91.0349897,35.00256502,30.00387389,34.74066351,223.4218484,0.883693753,0.132160465,12.50283239
114.4059343,112.1924716,97.30917574,36.25546167,29.76976714,27.48853435,131.7272245,0.929329216,0.197551039,11.78480251
109.2958097,105.6444655,82.96589594,25.9527943,20.32849933,35.15087067,164.50469,0.825477311,0.21198455,11.59666987
126.2264733,131.6047351,116.1768619,36.20278159,30.49401758,43.50380466,70.064462,0.967211209,0.349025126,10.82423806
116.0535225,131.0738487,103.5840529,40.83442058,30.01842844,45.21018736,250.0556147,0.890657426,0.156155032,12.54261536
119.417518,129.4503513,103.3935489,32.58318846,20.98353113,46.28123339,182.0110132,0.86323057,0.22387632,11.56180171
97.85869395,115.5314144,87.26207885,35.7302994,24.91372418,33.63464882,121.8638544,0.925129138,0.174389654,11.69076303
106.8195394,114.4993896,83.10333252,35.62303635,28.85848495,40.78191081,282.745336,0.84946944,0.117502817,12.57568103
118.1302159,125.4958888,111.3637026,38.43055919,33.16206507,41.48661717,323.2705097,0.862670213,0.186536941,12.5935168
121.1654816,127.9611131,104.8366983,32.26274935,23.75142806,42.31277665,222.84094,0.848700837,0.115663317,12.33421014
122.4277581,117.0294234,115.6982778,29.21175568,25.31350986,31.18627006,143.0022334,0.897855633,0.206030213,11.74086853
148.9605633,140.1198216,123.1745615,42.96848334,37.45756154,44.15813199,333.1414008,0.888105384,0.147636836,12.99126721
117.4760107,138.4241434,111.102123,33.96369637,26.26982939,35.59923878,249.3736222,0.847389307,0.151902404,12.4056045
110.3890608,122.3225362,98.41508557,31.05333794,24.61634514,32.51617735,300.2951601,0.784063277,0.128592979,12.52062547
126.7923646,123.0804385,98.12637302,33.26038412,31.05395321,38.02699973,374.3931809,0.808343251,0.157103633,12.7064645
117.7952279,124.237429,100.6460938,30.77872808,28.93360082,29.96911713,266.4993633,0.839551497,0.127641238,12.38483115
129.0320465,121.9542657,121.2608202,25.65307988,21.0615197,28.62034548,174.9859588,0.822958898,0.190364411,11.70699257
106.7290132,129.0268832,79.40793586,28.56926694,16.03425125,38.29304867,100.7311026,0.875200599,0.257319325,10.81773011
107.1490867,115.3468885,88.50834876,33.66864354,22.9370852,35.29352219,226.4919204,0.838851252,0.145662027,12.21429875
178.1734419,194.8798026,166.2139401,51.81192564,50.83626588,51.92799703,229.8156063,0.944144638,0.115269272,12.88113668
105.2939478,144.188528,105.3272831,31.73221639,25.18511596,35.20922612,231.4406933,0.852475048,0.132563187,12.17506009
32.30530513,70.39537643,24.24696602,17.07753126,25.76262092,11.65396855,32.0480036,0.961410341,0.47811141,8.741803883
158.5055437,183.5637681,134.8411725,40.7447152,38.45824698,46.67596276,161.0986424,0.932474397,0.160845455,12.2216851
76.66829234,126.5085367,59.1246687,36.79043181,35.59445823,36.15368693,500.0408186,0.801874797,0.078369473,13.28150473
100.0939122,145.5228218,122.8185736,43.47881991,37.31787152,45.51713522,7.937883018,0.997503822,0.579618314,9.747294836
127.3919716,157.354009,126.9767064,53.37534693,46.06664922,57.20336611,898.918263,0.804904826,0.051891693,14.04901246
150.480649,171.609752,145.2314139,50.28103305,44.45453704,51.91242225,111.9050538,0.972989157,0.184440174,12.49747541
141.9252896,163.0398829,131.9485098,57.20301562,53.37355711,59.35130527,171.6268194,0.971030176,0.155357338,12.89801747
122.5099193,157.9171065,108.5933001,43.98939259,36.32503316,50.84504978,26.66399706,0.991617758,0.302222297,11.30175437
124.561379,153.5212786,111.9293125,47.25108449,40.96190148,53.34747257,444.8470162,0.8831975,0.11331422,13.46705169
122.0296143,169.3842652,149.4597968,26.62775438,19.2679168,24.5281241,22.65119645,0.976397957,0.318195712,10.08277639
155.0009396,180.5122941,135.7223554,35.56134915,31.06142745,41.14299194,51.84193476,0.972891441,0.257332526,11.38236858
156.5707673,182.3903039,130.8350412,38.88152179,30.23175778,46.92700923,83.44729222,0.963909545,0.225506134,11.77529132
163.0207917,199.3712186,162.979125,31.68707382,25.16260861,34.32150827,18.55627136,0.987186001,0.349305374,10.51030746
162.4329443,179.3164741,153.6270743,57.25301244,55.9262498,59.88399777,323.5362672,0.939883927,0.112384921,13.32157184
122.19123,153.8863168,94.76896717,33.22627928,31.34872313,34.47129747,58.99877574,0.970869027,0.230991413,11.49122703
137.2082679,167.5297287,115.5305139,25.5006217,22.23964076,27.92561429,33.68910381,0.968020824,0.283299914,10.22092254
83.71793126,128.1472821,51.17511172,43.86933451,43.15371947,40.93778056,80.48738252,0.977867218,0.264412357,11.83922264
71.22886029,112.3540102,89.33507832,35.10899595,33.12538976,37.74485326,127.2151668,0.945353242,0.185385376,12.01097898
145.7275967,176.2871268,127.0407396,38.08876096,34.00934889,43.59362631,37.82515219,0.984896666,0.285574045,11.07062532
118.2016325,165.9918447,135.4450578,31.99108434,25.47033369,35.03689558,105.595612,0.931192405,0.198903223,11.52316443
92.68830729,130.1097049,72.3678559,31.06713316,27.98741867,34.00554621,20.36841609,0.988122337,0.341888626,10.5230373
113.2314235,153.6406976,98.7390763,39.94796449,32.07804645,50.56702909,482.1046581,0.810090331,0.107134842,13.01681574
150.7502886,178.3278416,130.9651375,28.82906166,24.77305205,34.9329458,19.0725185,0.985331917,0.38972052,10.02715037
113.7047835,137.7662579,106.9332155,52.93228319,48.43966725,59.26887911,49.13046713,0.990525984,0.239525842,12.06819674
163.8803897,185.8675891,154.5439081,42.05516316,38.29637467,44.42166108,237.556136,0.911754288,0.122398795,12.75817115
55.74358642,95.03390259,39.9170435,28.63422374,30.81373129,23.55265994,43.18466609,0.974435292,0.280936446,11.06502823
149.4276157,174.4670343,138.4297756,34.57774534,30.03652917,37.95587913,9.213170747,0.995022514,0.497331205,9.805216273
128.3312083,149.2819925,123.2454705,50.64503513,45.78659176,52.15773651,561.7390452,0.875649557,0.087100885,13.81177589
132.7995105,164.6565951,118.8484093,39.28056777,35.0184168,39.06182895,181.0293152,0.928649322,0.138273188,12.59224821
151.2077629,177.1606814,137.243462,32.26288786,29.27452298,37.89212382,301.9370313,0.816535948,0.123870487,12.46445729
121.9018056,152.5114696,92.39455118,32.73013204,30.07069868,33.8332805,92.34833492,0.951904073,0.178480789,11.89562143
49.16878388,83.3525964,31.12766063,21.36917872,22.83965615,17.15322283,37.07524043,0.959612252,0.32728746,10.27862311
113.7608343,146.9282227,89.36769421,31.02653671,25.11396778,34.4083677,91.29637513,0.940632316,0.194933671,11.27062333
65.05737558,100.8828125,82.02817085,29.42773143,28.03184314,32.50992164,15.81033699,0.990532773,0.404144838,10.26924388
88.89267421,120.5604219,78.79814534,42.89611088,45.07124473,42.0643437,336.0035615,0.912148963,0.235146287,12.27930293
140.2385998,184.7990433,174.6587396,21.46435853,20.21190655,22.79820038,4.54139581,0.992429145,0.575984924,8.242333888
124.1276594,159.197035,93.74406135,39.23190295,36.22610473,44.28087448,52.4156744,0.981230521,0.27557355,11.50867239
90.14963261,133.4441838,44.67667758,26.87857227,26.83563443,22.22297123,122.8167299,0.906763776,0.197473795,11.42029148
110.0721035,159.2337188,131.961972,27.14058645,24.4667119,27.3891257,95.13381727,0.925399854,0.178761449,11.49064144
84.91842423,118.381149,80.03784953,57.82233962,50.49222332,57.73790698,54.01094955,0.990531012,0.276993739,11.60323936
99.65229235,147.6717465,149.9718853,26.77255159,22.29295398,24.03105443,20.9882967,0.981278106,0.385761428,10.09440043
139.7408065,171.0810054,125.4977444,36.61807987,31.97374989,36.72876679,178.7556347,0.908644753,0.154467697,12.19397149
136.970111,166.6214625,119.4324951,34.54872332,29.26421039,38.29840721,16.01252071,0.991955479,0.408271954,10.47478367
135.0147856,165.6991972,111.3716856,37.89818637,30.85974131,45.5899149,319.0333146,0.861904192,0.109091473,12.86037368
143.4984064,193.0522118,164.7579904,20.47079914,17.86410208,19.11256013,37.24774544,0.932882427,0.290262132,10.16518058
112.9730391,146.7952905,101.104455,32.9281698,28.52840524,35.6356112,510.2632585,0.723989371,0.069791034,13.2014253
97.74078347,135.90878,76.19745329,32.95619114,27.35413622,36.71887401,41.49157119,0.976593081,0.257756242,10.95046047
145.1393663,169.7165348,131.7811237,41.01382525,37.65323668,40.7420444,57.8189057,0.975660605,0.242172682,11.4292774
104.0701935,138.6702338,75.84035601,35.31221594,36.15299283,30.93281134,47.63644351,0.980384063,0.280924164,11.41360106
163.9424346,183.8289391,152.1790519,35.88628136,33.02074982,40.00556384,239.8489423,0.881929961,0.162553017,12.42610783
119.0590513,157.6322109,137.4737747,37.56645092,32.74695319,38.62917504,304.6981256,0.87178097,0.107683675,12.90604813
121.8087699,164.5471903,141.6484886,37.62500773,33.27321755,39.84520748,81.97275447,0.966159095,0.206996692,11.91341733
118.88446,164.3830094,142.3754766,22.44971462,18.0124855,22.59448632,65.01486368,0.914596704,0.233430406,10.16378742
116.486238,161.5341346,137.8884165,20.69791286,18.2887926,26.520034,138.7204818,0.817959083,0.14872411,11.17957103
141.2749126,172.1582622,117.8187371,37.20529678,31.91645855,43.89117907,424.2302572,0.81321393,0.108867047,13.05275783
97.70543178,133.5041393,73.48958333,36.93045298,29.31803615,39.34532106,26.72131013,0.987440902,0.328203661,10.22802905
136.6577096,182.6809597,166.7744378,36.16702352,32.11992526,37.69966105,28.31981795,0.985388429,0.302012131,11.05891269
129.1907252,160.5718801,99.0116031,35.0375885,31.3479214,34.80158687,93.56261007,0.954790899,0.208027452,11.78334756
162.7518289,188.018247,147.9669267,35.7164265,29.61491884,41.43768787,28.09963228,0.985517328,0.284623718,11.1084874
113.213646,159.1135631,145.2887102,37.21210897,31.57894973,37.16017505,64.1116142,0.971692724,0.214283026,11.71530189
196.7455419,215.7991257,185.4248326,30.01506073,29.90262753,35.26323705,20.50491562,0.982192866,0.341742215,10.42803681
167.2201773,193.9587365,185.4182354,37.99607769,34.55993167,36.93405982,178.0341149,0.920589182,0.141357195,12.36716009
126.4244307,173.7778677,143.98232,23.42741935,17.34562174,27.84232588,6.638846325,0.991825529,0.519860137,8.998856855
135.5391259,163.1424648,114.9904655,36.41331982,30.54999391,40.72947146,50.92948559,0.976281323,0.277742409,11.16159596
117.5583493,148.8870447,98.92822062,44.41863423,38.31056329,40.54585487,208.0581263,0.935017365,0.139442627,12.79688407
160.6217257,184.7939396,149.4225436,34.39331978,36.42530609,36.24621928,121.9865997,0.946480429,0.149812888,11.72877468
67.03223324,105.4340854,52.96965843,35.81124797,32.54183657,31.94725603,20.6398396,0.990604666,0.347429289,10.64558028
34.06096498,62.62468344,38.25234733,38.87739773,41.22901546,35.91273275,71.62609788,0.977081797,0.418250999,9.55339622
154.1767127,176.9192136,148.1477421,48.25586408,43.79975613,49.2164131,57.75516303,0.984265593,0.242861575,11.88685192
150.3070542,187.5482668,125.8354809,30.32880508,27.21934451,37.53803259,202.2549389,0.85294901,0.26116381,11.70143898
147.4059137,178.8523723,128.776845,30.52787018,27.14897848,36.9087455,228.1643391,0.838590582,0.141307832,12.05505192
132.0974107,185.8879241,138.6124182,34.83235901,29.97115488,37.45624446,91.31219266,0.943276065,0.210869467,11.51774274
100.4207049,134.6542882,72.31692824,21.16156498,18.90202861,24.47352732,19.854466,0.974878231,0.361096542,10.09506857
144.1003782,184.5975798,169.3888677,24.72365355,24.02435058,26.011641,33.4376192,0.960239852,0.262494981,10.30518669
149.7809138,176.3997306,132.5605469,42.75832495,40.75080758,42.28461701,248.0043269,0.912875472,0.192796929,12.59483087
142.9921683,166.9341189,127.3810323,46.27033942,43.24681271,49.84971124,125.344234,0.968099015,0.178199325,12.34314974
108.0071072,164.4285156,134.5259549,23.55046603,19.22532466,30.13801206,17.22766955,0.98156186,0.374812009,10.042133
107.7647602,141.3104181,89.75125389,52.79779304,49.92391237,54.4640782,132.1562281,0.974540415,0.204663775,12.59967449
146.1344787,184.9066203,135.9924374,49.68755629,43.98308593,51.71563975,37.97585094,0.989312633,0.312497663,11.28233714
132.1589917,159.0069781,111.3365702,39.23442731,33.70791364,40.56914872,172.3105525,0.927754518,0.142585738,12.25308076
66.39219048,102.9086653,37.09622495,38.6172422,41.12276933,29.14358992,38.90036333,0.986833922,0.350561046,10.71377401
123.1296854,144.4402481,114.5632686,56.79247086,50.65029919,58.66894784,181.9428497,0.967697615,0.127965489,13.1018174
134.8566015,162.3720617,125.0883609,27.83051806,22.21484564,31.06069659,52.7893148,0.955889248,0.259633094,10.97878696
150.8962716,178.3556078,134.5577889,40.01596306,35.85102332,43.92942171,172.5627334,0.9342668,0.136082231,12.64709875
65.37296536,91.42922449,48.19479732,27.61860089,26.25938548,26.04460849,332.1952144,0.763140724,0.101503579,12.37095592
131.8307103,177.53593,161.62901,16.76357205,14.07594003,13.948111,71.26741171,0.833362443,0.174599783,10.72269907
132.7115321,168.2887876,111.949954,38.51753474,36.29993353,38.30598928,220.1492768,0.917807248,0.133804716,12.20559018
